year,period_type,decimal_latitude,decimal_longitude,species,state_province,country_code,time_period,month,avg_temp_c,land_area,density_per,observations,cluster,cluster_name
1980,2,44,-79,Cygnus olor,Ontario,CA,1_1980-1988,8,19.641945,1.076395e+06,15.2,4,3,Северо-восток США и восток Канады
1980,2,45,-111,Cygnus buccinator,Wyoming,US,1_1980-1988,8,16.333334,251470.0,2.3,1,4,Запад США и Канады
1980,2,45,-110,Cygnus buccinator,Wyoming,US,1_1980-1988,7,19.333334,251470.0,2.3,1,4,Запад США и Канады
1980,2,45,-110,Cygnus buccinator,Wyoming,US,1_1980-1988,8,16.333334,251470.0,2.3,2,4,Запад США и Канады
1980,2,45,-109,Cygnus buccinator,Wyoming,US,1_1980-1988,6,15.166667,251470.0,2.3,1,4,Запад США и Канады
1980,2,45,-86,Cygnus olor,Michigan,US,1_1980-1988,7,20.277779,146435.0,69.0,1,3,Северо-восток США и восток Канады
1980,2,45,-85,Cygnus olor,Michigan,US,1_1980-1988,6,15.722222,146435.0,69.0,1,3,Северо-восток США и восток Канады
1980,2,46,-84,Cygnus olor,Michigan,US,1_1980-1988,6,15.722222,146435.0,69.0,1,3,Северо-восток США и восток Канады
1980,2,47,-91,Cygnus olor,Wisconsin,US,1_1980-1988,7,21.277779,140268.0,42.0,1,3,Северо-восток США и восток Канады
1980,2,48,-98,Cygnus columbianus,North Dakota,US,1_1980-1988,7,21.38889,178711.0,4.4,1,3,Северо-восток США и восток Канады
1980,2,50,-110,Cygnus buccinator,Saskatchewan,CA,1_1980-1988,7,18.210396,588243.56,2.0,1,4,Запад США и Канады
1980,2,58,-94,Cygnus columbianus,Manitoba,CA,1_1980-1988,6,15.145476,552371.0,2.3,2,5,Центр Канады
1980,2,59,-94,Cygnus columbianus,Manitoba,CA,1_1980-1988,6,15.145476,552371.0,2.3,10,5,Центр Канады
1980,2,59,-93,Cygnus columbianus,Manitoba,CA,1_1980-1988,6,15.145476,552371.0,2.3,1,5,Центр Канады
1980,2,63,-154,Cygnus columbianus,Alaska,US,1_1980-1988,7,11.555555,1.477953e+06,0.5,1,1,Север (Аляска и север Канады)
1980,2,63,-150,Cygnus buccinator,Alaska,US,1_1980-1988,6,9.055555,1.477953e+06,0.5,1,1,Север (Аляска и север Канады)
1980,2,64,-149,Cygnus buccinator,Alaska,US,1_1980-1988,6,9.055555,1.477953e+06,0.5,1,1,Север (Аляска и север Канады)
1980,2,64,-133,Cygnus buccinator,Yukon,CA,1_1980-1988,8,10.505696,474712.7,0.08,1,1,Север (Аляска и север Канады)
1980,2,66,-135,Cygnus columbianus,Yukon,CA,1_1980-1988,6,12.897204,474712.7,0.08,2,1,Север (Аляска и север Канады)
1980,2,66,-134,Cygnus columbianus,Yukon,CA,1_1980-1988,6,12.897204,474712.7,0.08,1,1,Север (Аляска и север Канады)
1980,2,67,-108,Cygnus columbianus,Nunavut,CA,1_1980-1988,7,6.264977,1.8777785e+06,0.02,2,5,Центр Канады
1980,2,68,-140,Cygnus columbianus,Yukon,CA,1_1980-1988,7,13.28125,474712.7,0.08,1,1,Север (Аляска и север Канады)
1980,2,68,-136,Cygnus columbianus,Yukon,CA,1_1980-1988,6,12.897204,474712.7,0.08,1,1,Север (Аляска и север Канады)
1980,2,69,-139,Cygnus columbianus,Yukon,CA,1_1980-1988,6,12.897204,474712.7,0.08,1,1,Север (Аляска и север Канады)
1980,2,69,-138,Cygnus columbianus,Yukon,CA,1_1980-1988,6,12.897204,474712.7,0.08,1,1,Север (Аляска и север Канады)
1980,2,69,-113,Cygnus columbianus,Nunavut,CA,1_1980-1988,7,6.264977,1.8777785e+06,0.02,1,5,Центр Канады
1980,2,69,-105,Cygnus columbianus,Nunavut,CA,1_1980-1988,7,6.264977,1.8777785e+06,0.02,1,5,Центр Канады
1980,2,70,-162,Cygnus columbianus,Alaska,US,1_1980-1988,6,9.055555,1.477953e+06,0.5,7,1,Север (Аляска и север Канады)
1980,2,70,-162,Cygnus columbianus,Alaska,US,1_1980-1988,7,11.555555,1.477953e+06,0.5,2,1,Север (Аляска и север Канады)
1980,2,70,-162,Cygnus columbianus,Alaska,US,1_1980-1988,8,8.888889,1.477953e+06,0.5,1,1,Север (Аляска и север Канады)
1980,2,70,-149,Cygnus columbianus,Alaska,US,1_1980-1988,6,9.055555,1.477953e+06,0.5,1,1,Север (Аляска и север Канады)
1980,2,70,-141,Cygnus columbianus,Yukon,CA,1_1980-1988,6,12.897204,474712.7,0.08,2,1,Север (Аляска и север Канады)
1980,2,70,-112,Cygnus columbianus,Northwest Territories,CA,1_1980-1988,7,12.830642,1.1437939e+06,0.04,2,5,Центр Канады
1980,2,70,-111,Cygnus columbianus,Northwest Territories,CA,1_1980-1988,6,11.214346,1.1437939e+06,0.04,1,5,Центр Канады
1980,2,70,-111,Cygnus columbianus,Northwest Territories,CA,1_1980-1988,7,12.830642,1.1437939e+06,0.04,2,5,Центр Канады
1980,2,71,-128,Cygnus columbianus,Northwest Territories,CA,1_1980-1988,6,11.214346,1.1437939e+06,0.04,3,1,Север (Аляска и север Канады)
1980,2,71,-128,Cygnus columbianus,Northwest Territories,CA,1_1980-1988,7,12.830642,1.1437939e+06,0.04,4,1,Север (Аляска и север Канады)
1980,2,73,-114,Cygnus columbianus,Northwest Territories,CA,1_1980-1988,7,12.830642,1.1437939e+06,0.04,1,1,Север (Аляска и север Канады)
1981,1,32,-111,Cygnus columbianus,Arizona,US,1_1980-1988,12,7.3333335,294207.0,25.0,1,2,Юг США
1981,1,32,-109,Cygnus columbianus,New Mexico,US,1_1980-1988,12,3.6111112,314161.0,6.7,1,2,Юг США
1981,1,33,-82,Cygnus columbianus,Georgia,US,1_1980-1988,2,9.111111,148959.0,74.0,1,2,Юг США
1981,1,33,-80,Cygnus columbianus,South Carolina,US,1_1980-1988,1,3.7777777,77857.0,69.0,1,2,Юг США
1981,1,34,-79,Cygnus columbianus,South Carolina,US,1_1980-1988,2,8.0,77857.0,69.0,1,3,Северо-восток США и восток Канады
1981,1,35,-109,Cygnus columbianus,New Mexico,US,1_1980-1988,12,3.6111112,314161.0,6.7,1,2,Юг США
1981,1,35,-77,Cygnus columbianus,North Carolina,US,1_1980-1988,2,5.611111,125920.0,86.0,1,3,Северо-восток США и восток Канады
1981,1,35,-76,Cygnus columbianus,North Carolina,US,1_1980-1988,1,0.9444444,125920.0,86.0,1,3,Северо-восток США и восток Канады
1981,1,36,-77,Cygnus columbianus,North Carolina,US,1_1980-1988,1,0.9444444,125920.0,86.0,1,3,Северо-восток США и восток Канады
1981,1,37,-122,Cygnus columbianus,California,US,1_1980-1988,2,8.722222,403466.0,97.0,1,2,Юг США
1981,1,37,-115,Cygnus columbianus,Nevada,US,1_1980-1988,1,2.1111112,284332.0,11.0,1,2,Юг США
1981,1,37,-77,Cygnus columbianus,Virginia,US,1_1980-1988,2,3.4444444,102279.0,85.0,1,3,Северо-восток США и восток Канады
1981,1,37,-76,Cygnus columbianus,Virginia,US,1_1980-1988,1,-1.5555556,102279.0,85.0,1,3,Северо-восток США и восток Канады
1981,1,37,-76,Cygnus columbianus,Virginia,US,1_1980-1988,2,3.4444444,102279.0,85.0,3,3,Северо-восток США и восток Канады
1981,1,37,-76,Cygnus columbianus,Virginia,US,1_1980-1988,12,0.7777778,102279.0,85.0,3,3,Северо-восток США и восток Канады
1981,1,38,-123,Cygnus columbianus,California,US,1_1980-1988,1,8.166667,403466.0,97.0,1,4,Запад США и Канады
1981,1,38,-122,Cygnus columbianus,California,US,1_1980-1988,1,8.166667,403466.0,97.0,1,4,Запад США и Канады
1981,1,38,-121,Cygnus columbianus,California,US,1_1980-1988,1,8.166667,403466.0,97.0,1,4,Запад США и Канады
1981,1,38,-113,Cygnus columbianus,Utah,US,1_1980-1988,2,1.1111112,212818.0,16.0,1,2,Юг США
1981,1,38,-86,Cygnus olor,Kentucky,US,1_1980-1988,12,0.6666667,102269.0,44.0,1,3,Северо-восток США и восток Канады
1981,1,38,-82,Cygnus columbianus,West Virginia,US,1_1980-1988,12,-1.2222222,62259.0,28.0,1,3,Северо-восток США и восток Канады
1981,1,38,-76,Cygnus columbianus,Maryland,US,1_1980-1988,1,-3.0,25142.0,246.0,6,3,Северо-восток США и восток Канады
1981,1,38,-76,Cygnus columbianus,Maryland,US,1_1980-1988,2,3.0,25142.0,246.0,2,3,Северо-восток США и восток Канады
1981,1,38,-76,Cygnus columbianus,Maryland,US,1_1980-1988,12,0.8333333,25142.0,246.0,1,3,Северо-восток США и восток Канады
1981,1,38,-75,Cygnus columbianus,Virginia,US,1_1980-1988,1,-1.5555556,102279.0,85.0,1,3,Северо-восток США и восток Канады
1981,1,38,-75,Cygnus olor,Virginia,US,1_1980-1988,1,-1.5555556,102279.0,85.0,1,3,Северо-восток США и восток Канады
1981,1,39,-123,Cygnus columbianus,California,US,1_1980-1988,1,8.166667,403466.0,97.0,1,4,Запад США и Канады
1981,1,39,-122,Cygnus columbianus,California,US,1_1980-1988,2,8.722222,403466.0,97.0,4,4,Запад США и Канады
1981,1,39,-122,Cygnus columbianus,California,US,1_1980-1988,12,8.166667,403466.0,97.0,8,4,Запад США и Канады
1981,1,39,-107,Cygnus columbianus,Colorado,US,1_1980-1988,2,-0.8333333,268431.0,22.0,1,4,Запад США и Канады
1981,1,39,-105,Cygnus columbianus,Colorado,US,1_1980-1988,2,-0.8333333,268431.0,22.0,2,4,Запад США и Канады
1981,1,39,-88,Cygnus columbianus,Illinois,US,1_1980-1988,12,-2.6111112,143793.0,87.0,1,3,Северо-восток США и восток Канады
1981,1,39,-88,Cygnus olor,Illinois,US,1_1980-1988,12,-2.6111112,143793.0,87.0,1,3,Северо-восток США и восток Канады
1981,1,39,-77,Cygnus columbianus,Maryland,US,1_1980-1988,2,3.0,25142.0,246.0,2,3,Северо-восток США и восток Канады
1981,1,39,-76,Cygnus columbianus,Maryland,US,1_1980-1988,1,-3.0,25142.0,246.0,2,3,Северо-восток США и восток Канады
1981,1,39,-76,Cygnus columbianus,Maryland,US,1_1980-1988,12,0.8333333,25142.0,246.0,7,3,Северо-восток США и восток Канады
1981,1,39,-76,Cygnus olor,Maryland,US,1_1980-1988,12,0.8333333,25142.0,246.0,2,3,Северо-восток США и восток Канады
1981,1,39,-75,Cygnus columbianus,Delaware,US,1_1980-1988,12,1.4444444,5047.0,204.0,1,3,Северо-восток США и восток Канады
1981,1,39,-74,Cygnus columbianus,New Jersey,US,1_1980-1988,2,2.2777777,19047.0,488.0,1,3,Северо-восток США и восток Канады
1981,1,39,-74,Cygnus olor,New Jersey,US,1_1980-1988,2,2.2777777,19047.0,488.0,2,3,Северо-восток США и восток Канады
1981,1,40,-122,Cygnus columbianus,California,US,1_1980-1988,1,8.166667,403466.0,97.0,3,4,Запад США и Канады
1981,1,40,-122,Cygnus columbianus,California,US,1_1980-1988,12,8.166667,403466.0,97.0,1,4,Запад США и Канады
1981,1,40,-121,Cygnus columbianus,California,US,1_1980-1988,12,8.166667,403466.0,97.0,1,4,Запад США и Канады
1981,1,40,-120,Cygnus columbianus,California,US,1_1980-1988,2,8.722222,403466.0,97.0,1,4,Запад США и Канады
1981,1,40,-113,Cygnus buccinator,Utah,US,1_1980-1988,1,-0.11111111,212818.0,16.0,1,4,Запад США и Канады
1981,1,40,-113,Cygnus buccinator,Utah,US,1_1980-1988,12,0.055555556,212818.0,16.0,2,4,Запад США и Канады
1981,1,40,-113,Cygnus columbianus,Utah,US,1_1980-1988,1,-0.11111111,212818.0,16.0,2,4,Запад США и Канады
1981,1,40,-113,Cygnus columbianus,Utah,US,1_1980-1988,2,1.1111112,212818.0,16.0,1,4,Запад США и Канады
1981,1,40,-113,Cygnus columbianus,Utah,US,1_1980-1988,12,0.055555556,212818.0,16.0,3,4,Запад США и Канады
1981,1,40,-105,Cygnus columbianus,Colorado,US,1_1980-1988,12,-1.9444444,268431.0,22.0,1,4,Запад США и Канады
1981,1,40,-95,Cygnus columbianus,Missouri,US,1_1980-1988,12,-0.6666667,178040.0,35.0,2,3,Северо-восток США и восток Канады
1981,1,40,-84,Cygnus columbianus,Ohio,US,1_1980-1988,12,-1.7777778,105829.0,111.0,1,3,Северо-восток США и восток Канады
1981,1,40,-76,Cygnus columbianus,Maryland,US,1_1980-1988,1,-3.0,25142.0,246.0,1,3,Северо-восток США и восток Канады
1981,1,40,-76,Cygnus columbianus,Pennsylvania,US,1_1980-1988,1,-7.111111,115883.0,112.0,1,3,Северо-восток США и восток Канады
1981,1,40,-75,Cygnus columbianus,Pennsylvania,US,1_1980-1988,12,-2.2777777,115883.0,112.0,1,3,Северо-восток США и восток Канады
1981,1,40,-74,Cygnus olor,New Jersey,US,1_1980-1988,1,-5.0,19047.0,488.0,3,3,Северо-восток США и восток Канады
1981,1,40,-74,Cygnus olor,New Jersey,US,1_1980-1988,2,2.2777777,19047.0,488.0,4,3,Северо-восток США и восток Канады
1981,1,41,-124,Cygnus columbianus,California,US,1_1980-1988,1,8.166667,403466.0,97.0,2,4,Запад США и Канады
1981,1,41,-112,Cygnus columbianus,Utah,US,1_1980-1988,1,-0.11111111,212818.0,16.0,1,4,Запад США и Канады
1981,1,41,-84,Cygnus columbianus,Ohio,US,1_1980-1988,12,-1.7777778,105829.0,111.0,1,3,Северо-восток США и восток Канады
1981,1,41,-76,Cygnus olor,Pennsylvania,US,1_1980-1988,12,-2.2777777,115883.0,112.0,1,3,Северо-восток США и восток Канады
1981,1,41,-75,Cygnus olor,New Jersey,US,1_1980-1988,2,2.2777777,19047.0,488.0,1,3,Северо-восток США и восток Канады
1981,1,41,-74,Cygnus olor,New York,US,1_1980-1988,1,-11.166667,122057.0,160.0,2,3,Северо-восток США и восток Канады
1981,1,41,-74,Cygnus olor,New York,US,1_1980-1988,2,-1.4444444,122057.0,160.0,5,3,Северо-восток США и восток Канады
1981,1,41,-74,Cygnus olor,New York,US,1_1980-1988,12,-3.6666667,122057.0,160.0,3,3,Северо-восток США и восток Канады
1981,1,41,-73,Cygnus olor,Connecticut,US,1_1980-1988,1,-7.9444447,12542.0,288.0,1,3,Северо-восток США и восток Канады
1981,1,41,-73,Cygnus olor,Connecticut,US,1_1980-1988,2,0.8333333,12542.0,288.0,1,3,Северо-восток США и восток Канады
1981,1,41,-73,Cygnus olor,Connecticut,US,1_1980-1988,12,-1.5555556,12542.0,288.0,1,3,Северо-восток США и восток Канады
1981,1,41,-72,Cygnus olor,Connecticut,US,1_1980-1988,1,-7.9444447,12542.0,288.0,3,3,Северо-восток США и восток Канады
1981,1,41,-72,Cygnus olor,Connecticut,US,1_1980-1988,12,-1.5555556,12542.0,288.0,1,3,Северо-восток США и восток Канады
1981,1,41,-72,Cygnus olor,New York,US,1_1980-1988,1,-11.166667,122057.0,160.0,1,3,Северо-восток США и восток Канады
1981,1,41,-72,Cygnus olor,New York,US,1_1980-1988,2,-1.4444444,122057.0,160.0,1,3,Северо-восток США и восток Канады
1981,1,41,-72,Cygnus olor,Rhode Island,US,1_1980-1988,2,1.4444444,2678.0,409.0,3,3,Северо-восток США и восток Канады
1981,1,41,-72,Cygnus olor,Rhode Island,US,1_1980-1988,12,-0.7222222,2678.0,409.0,1,3,Северо-восток США и восток Канады
1981,1,41,-71,Cygnus olor,Rhode Island,US,1_1980-1988,1,-7.2222223,2678.0,409.0,2,3,Северо-восток США и восток Канады
1981,1,41,-71,Cygnus olor,Rhode Island,US,1_1980-1988,2,1.4444444,2678.0,409.0,2,3,Северо-восток США и восток Канады
1981,1,42,-124,Cygnus columbianus,California,US,1_1980-1988,2,8.722222,403466.0,97.0,2,4,Запад США и Канады
1981,1,42,-124,Cygnus columbianus,California,US,1_1980-1988,12,8.166667,403466.0,97.0,9,4,Запад США и Канады
1981,1,42,-122,Cygnus columbianus,California,US,1_1980-1988,1,8.166667,403466.0,97.0,1,4,Запад США и Канады
1981,1,42,-122,Cygnus columbianus,California,US,1_1980-1988,2,8.722222,403466.0,97.0,4,4,Запад США и Канады
1981,1,42,-122,Cygnus columbianus,California,US,1_1980-1988,12,8.166667,403466.0,97.0,1,4,Запад США и Канады
1981,1,42,-122,Cygnus columbianus,Oregon,US,1_1980-1988,1,2.0555556,248608.0,17.0,1,4,Запад США и Канады
1981,1,42,-120,Cygnus columbianus,Oregon,US,1_1980-1988,1,2.0555556,248608.0,17.0,1,4,Запад США и Канады
1981,1,42,-110,Cygnus columbianus,Wyoming,US,1_1980-1988,12,-4.2777777,251470.0,2.3,1,4,Запад США и Канады
1981,1,42,-88,Cygnus olor,Illinois,US,1_1980-1988,2,-0.3888889,143793.0,87.0,3,3,Северо-восток США и восток Канады
1981,1,42,-86,Cygnus olor,Michigan,US,1_1980-1988,1,-9.0,146435.0,69.0,1,3,Северо-восток США и восток Канады
1981,1,42,-85,Cygnus columbianus,Michigan,US,1_1980-1988,2,-4.5555553,146435.0,69.0,1,3,Северо-восток США и восток Канады
1981,1,42,-83,Cygnus columbianus,Michigan,US,1_1980-1988,1,-9.0,146435.0,69.0,1,3,Северо-восток США и восток Канады
1981,1,42,-83,Cygnus columbianus,Michigan,US,1_1980-1988,12,-4.0555553,146435.0,69.0,1,3,Северо-восток США и восток Канады
1981,1,42,-83,Cygnus columbianus,Ohio,US,1_1980-1988,1,-6.111111,105829.0,111.0,1,3,Северо-восток США и восток Канады
