LocationID,GridCellID,Latitude,Longitude,StateProvince,Country,DensityPer,LandArea
46_-72_Quebec,46_-72,46,-72,Quebec,CA,6.5,1542057.0
41_-120_California,41_-120,41,-120,California,US,97.0,403466.0
44_-91_Wisconsin,44_-91,44,-91,Wisconsin,US,42.0,140268.0
46_-92_Wisconsin,46_-92,46,-92,Wisconsin,US,42.0,140268.0
46_-89_Wisconsin,46_-89,46,-89,Wisconsin,US,42.0,140268.0
48_-79_Quebec,48_-79,48,-79,Quebec,CA,6.5,1542057.0
49_-88_Ontario,49_-88,49,-88,Ontario,CA,15.2,1076395.0
49_-64_Quebec,49_-64,49,-64,Quebec,CA,6.5,1542057.0
53_-118_Alberta,53_-118,53,-118,Alberta,CA,6.7,640330.44
55_-160_Alaska,55_-160,55,-160,Alaska,US,0.5,1477953.0
56_-88_Ontario,56_-88,56,-88,Ontario,CA,15.2,1076395.0
59_-161_Alaska,59_-161,59,-161,Alaska,US,0.5,1477953.0
59_-159_Alaska,59_-159,59,-159,Alaska,US,0.5,1477953.0
60_-78_Quebec,60_-78,60,-78,Quebec,CA,6.5,1542057.0
61_-144_Alaska,61_-144,61,-144,Alaska,US,0.5,1477953.0
61_-78_Quebec,61_-78,61,-78,Quebec,CA,6.5,1542057.0
62_-151_Alaska,62_-151,62,-151,Alaska,US,0.5,1477953.0
68_-107_Nunavut,68_-107,68,-107,Nunavut,CA,0.02,1877778.5
68_-106_Nunavut,68_-106,68,-106,Nunavut,CA,0.02,1877778.5
68_-84_Nunavut,68_-84,68,-84,Nunavut,CA,0.02,1877778.5
71_-118_Northwest Territories,71_-118,71,-118,Northwest Territories,CA,0.04,1143793.9
72_-123_Northwest Territories,72_-123,72,-123,Northwest Territories,CA,0.04,1143793.9
32_-100_Texas,32_-100,32,-100,Texas,US,45.0,676587.0
36_-122_California,36_-122,36,-122,California,US,97.0,403466.0
37_-117_California,37_-117,37,-117,California,US,97.0,403466.0
37_-87_Kentucky,37_-87,37,-87,Kentucky,US,44.0,102269.0
37_-76_North Carolina,37_-76,37,-76,North Carolina,US,86.0,125920.0
38_-83_West Virginia,38_-83,38,-83,West Virginia,US,28.0,62259.0
41_-87_Indiana,41_-87,41,-87,Indiana,US,74.0,92789.0
42_-124_Oregon,42_-124,42,-124,Oregon,US,17.0,248608.0
42_-76_Pennsylvania,42_-76,42,-76,Pennsylvania,US,112.0,115883.0
45_-76_Quebec,45_-76,45,-76,Quebec,CA,6.5,1542057.0
46_-120_Washington,46_-120,46,-120,Washington,US,45.0,172119.0
54_-125_British Columbia,54_-125,54,-125,British Columbia,CA,5.4,944735.0
35_-117_California,35_-117,35,-117,California,US,97.0,403466.0
44_-120_Oregon,44_-120,44,-120,Oregon,US,17.0,248608.0
45_-91_Wisconsin,45_-91,45,-91,Wisconsin,US,42.0,140268.0
45_-79_Ontario,45_-79,45,-79,Ontario,CA,15.2,1076395.0
46_-93_Minnesota,46_-93,46,-93,Minnesota,US,28.0,206232.0
46_-81_Ontario,46_-81,46,-81,Ontario,CA,15.2,1076395.0
53_-128_British Columbia,53_-128,53,-128,British Columbia,CA,5.4,944735.0
56_-77_Quebec,56_-77,56,-77,Quebec,CA,6.5,1542057.0
60_-125_Yukon,60_-125,60,-125,Yukon,CA,0.08,474712.7
61_-154_Alaska,61_-154,61,-154,Alaska,US,0.5,1477953.0
61_-151_Alaska,61_-151,61,-151,Alaska,US,0.5,1477953.0
62_-127_Northwest Territories,62_-127,62,-127,Northwest Territories,CA,0.04,1143793.9
63_-114_Northwest Territories,63_-114,63,-114,Northwest Territories,CA,0.04,1143793.9
64_-82_Nunavut,64_-82,64,-82,Nunavut,CA,0.02,1877778.5
65_-164_Alaska,65_-164,65,-164,Alaska,US,0.5,1477953.0
65_-143_Alaska,65_-143,65,-143,Alaska,US,0.5,1477953.0
66_-89_Nunavut,66_-89,66,-89,Nunavut,CA,0.02,1877778.5
68_-110_Nunavut,68_-110,68,-110,Nunavut,CA,0.02,1877778.5
68_-109_Nunavut,68_-109,68,-109,Nunavut,CA,0.02,1877778.5
68_-104_Nunavut,68_-104,68,-104,Nunavut,CA,0.02,1877778.5
68_-75_Nunavut,68_-75,68,-75,Nunavut,CA,0.02,1877778.5
68_-74_Nunavut,68_-74,68,-74,Nunavut,CA,0.02,1877778.5
69_-99_Nunavut,69_-99,69,-99,Nunavut,CA,0.02,1877778.5
69_-96_Nunavut,69_-96,69,-96,Nunavut,CA,0.02,1877778.5
70_-110_Northwest Territories,70_-110,70,-110,Northwest Territories,CA,0.04,1143793.9
74_-121_Northwest Territories,74_-121,74,-121,Northwest Territories,CA,0.04,1143793.9
33_-114_Arizona,33_-114,33,-114,Arizona,US,25.0,294207.0
35_-82_South Carolina,35_-82,35,-82,South Carolina,US,69.0,77857.0
37_-120_California,37_-120,37,-120,California,US,97.0,403466.0
37_-108_New Mexico,37_-108,37,-108,New Mexico,US,6.7,314161.0
39_-114_Utah,39_-114,39,-114,Utah,US,16.0,212818.0
40_-112_Utah,40_-112,40,-112,Utah,US,16.0,212818.0
40_-78_West Virginia,40_-78,40,-78,West Virginia,US,28.0,62259.0
42_-81_Pennsylvania,42_-81,42,-81,Pennsylvania,US,112.0,115883.0
43_-125_Oregon,43_-125,43,-125,Oregon,US,17.0,248608.0
45_-72_Vermont,45_-72,45,-72,Vermont,US,27.0,23871.0
46_-117_Idaho,46_-117,46,-117,Idaho,US,9.2,214045.0
46_-75_Ontario,46_-75,46,-75,Ontario,CA,15.2,1076395.0
46_-74_Quebec,46_-74,46,-74,Quebec,CA,6.5,1542057.0
47_-112_Montana,47_-112,47,-112,Montana,US,3.0,376962.0
48_-120_Washington,48_-120,48,-120,Washington,US,45.0,172119.0
54_-114_Alberta,54_-114,54,-114,Alberta,CA,6.7,640330.44
45_-89_Wisconsin,45_-89,45,-89,Wisconsin,US,42.0,140268.0
45_-88_Wisconsin,45_-88,45,-88,Wisconsin,US,42.0,140268.0
47_-85_Michigan,47_-85,47,-85,Michigan,US,69.0,146435.0
48_-116_Montana,48_-116,48,-116,Montana,US,3.0,376962.0
50_-117_British Columbia,50_-117,50,-117,British Columbia,CA,5.4,944735.0
53_-81_Nunavut,53_-81,53,-81,Nunavut,CA,0.02,1877778.5
59_-138_Alaska,59_-138,59,-138,Alaska,US,0.5,1477953.0
62_-164_Alaska,62_-164,62,-164,Alaska,US,0.5,1477953.0
62_-163_Alaska,62_-163,62,-163,Alaska,US,0.5,1477953.0
62_-162_Alaska,62_-162,62,-162,Alaska,US,0.5,1477953.0
62_-161_Alaska,62_-161,62,-161,Alaska,US,0.5,1477953.0
62_-160_Alaska,62_-160,62,-160,Alaska,US,0.5,1477953.0
62_-159_Alaska,62_-159,62,-159,Alaska,US,0.5,1477953.0
62_-143_Alaska,62_-143,62,-143,Alaska,US,0.5,1477953.0
62_-123_Northwest Territories,62_-123,62,-123,Northwest Territories,CA,0.04,1143793.9
63_-141_Alaska,63_-141,63,-141,Alaska,US,0.5,1477953.0
63_-137_Yukon,63_-137,63,-137,Yukon,CA,0.08,474712.7
64_-160_Alaska,64_-160,64,-160,Alaska,US,0.5,1477953.0
64_-152_Alaska,64_-152,64,-152,Alaska,US,0.5,1477953.0
64_-69_Nunavut,64_-69,64,-69,Nunavut,CA,0.02,1877778.5
67_-150_Alaska,67_-150,67,-150,Alaska,US,0.5,1477953.0
67_-109_Nunavut,67_-109,67,-109,Nunavut,CA,0.02,1877778.5
68_-149_Alaska,68_-149,68,-149,Alaska,US,0.5,1477953.0
69_-102_Nunavut,69_-102,69,-102,Nunavut,CA,0.02,1877778.5
70_-122_Northwest Territories,70_-122,70,-122,Northwest Territories,CA,0.04,1143793.9
71_-156_Alaska,71_-156,71,-156,Alaska,US,0.5,1477953.0
33_-84_Georgia,33_-84,33,-84,Georgia,US,74.0,148959.0
37_-119_California,37_-119,37,-119,California,US,97.0,403466.0
37_-88_Kentucky,37_-88,37,-88,Kentucky,US,44.0,102269.0
38_-101_Kansas,38_-101,38,-101,Kansas,US,14.0,211754.0
38_-99_Kansas,38_-99,38,-99,Kansas,US,14.0,211754.0
38_-90_Illinois,38_-90,38,-90,Illinois,US,87.0,143793.0
38_-88_Indiana,38_-88,38,-88,Indiana,US,74.0,92789.0
39_-97_Kansas,39_-97,39,-97,Kansas,US,14.0,211754.0
39_-91_Missouri,39_-91,39,-91,Missouri,US,35.0,178040.0
40_-88_Indiana,40_-88,40,-88,Indiana,US,74.0,92789.0
42_-111_Utah,42_-111,42,-111,Utah,US,16.0,212818.0
46_-98_South Dakota,46_-98,46,-98,South Dakota,US,4.7,196350.0
46_-76_Quebec,46_-76,46,-76,Quebec,CA,6.5,1542057.0
46_-97_North Dakota,46_-97,46,-97,North Dakota,US,4.4,178711.0
46_-95_Minnesota,46_-95,46,-95,Minnesota,US,28.0,206232.0
48_-97_Minnesota,48_-97,48,-97,Minnesota,US,28.0,206232.0
50_-116_British Columbia,50_-116,50,-116,British Columbia,CA,5.4,944735.0
51_-116_Alberta,51_-116,51,-116,Alberta,CA,6.7,640330.44
55_-112_Alberta,55_-112,55,-112,Alberta,CA,6.7,640330.44
60_-123_Northwest Territories,60_-123,60,-123,Northwest Territories,CA,0.04,1143793.9
61_-161_Alaska,61_-161,61,-161,Alaska,US,0.5,1477953.0
61_-160_Alaska,61_-160,61,-160,Alaska,US,0.5,1477953.0
61_-130_Yukon,61_-130,61,-130,Yukon,CA,0.08,474712.7
61_-126_Yukon,61_-126,61,-126,Yukon,CA,0.08,474712.7
62_-136_Yukon,62_-136,62,-136,Yukon,CA,0.08,474712.7
62_-130_Yukon,62_-130,62,-130,Yukon,CA,0.08,474712.7
62_-114_Northwest Territories,62_-114,62,-114,Northwest Territories,CA,0.04,1143793.9
63_-161_Alaska,63_-161,63,-161,Alaska,US,0.5,1477953.0
64_-146_Alaska,64_-146,64,-146,Alaska,US,0.5,1477953.0
64_-136_Yukon,64_-136,64,-136,Yukon,CA,0.08,474712.7
67_-135_Yukon,67_-135,67,-135,Yukon,CA,0.08,474712.7
67_-134_Yukon,67_-134,67,-134,Yukon,CA,0.08,474712.7
67_-101_Nunavut,67_-101,67,-101,Nunavut,CA,0.02,1877778.5
68_-141_Yukon,68_-141,68,-141,Yukon,CA,0.08,474712.7
69_-121_Nunavut,69_-121,69,-121,Nunavut,CA,0.02,1877778.5
74_-120_Northwest Territories,74_-120,74,-120,Northwest Territories,CA,0.04,1143793.9
30_-81_Florida,30_-81,30,-81,Florida,US,163.0,138887.0
34_-99_Texas,34_-99,34,-99,Texas,US,45.0,676587.0
34_-95_Oklahoma,34_-95,34,-95,Oklahoma,US,23.0,177660.0
34_-82_Georgia,34_-82,34,-82,Georgia,US,74.0,148959.0
35_-80_North Carolina,35_-80,35,-80,North Carolina,US,86.0,125920.0
35_-78_North Carolina,35_-78,35,-78,North Carolina,US,86.0,125920.0
37_-103_Oklahoma,37_-103,37,-103,Oklahoma,US,23.0,177660.0
37_-85_Tennessee,37_-85,37,-85,Tennessee,US,67.0,106798.0
39_-85_Kentucky,39_-85,39,-85,Kentucky,US,44.0,102269.0
40_-120_Nevada,40_-120,40,-120,Nevada,US,11.0,284332.0
40_-118_Nevada,40_-118,40,-118,Nevada,US,11.0,284332.0
40_-82_Ohio,40_-82,40,-82,Ohio,US,111.0,105829.0
41_-96_Nebraska,41_-96,41,-96,Nebraska,US,10.0,198974.0
42_-99_Nebraska,42_-99,42,-99,Nebraska,US,10.0,198974.0
43_-98_Nebraska,43_-98,43,-98,Nebraska,US,10.0,198974.0
46_-114_Montana,46_-114,46,-114,Montana,US,3.0,376962.0
51_-96_Manitoba,51_-96,51,-96,Manitoba,CA,2.3,552371.0
56_-133_Alaska,56_-133,56,-133,Alaska,US,0.5,1477953.0
41_-116_Nevada,41_-116,41,-116,Nevada,US,11.0,284332.0
41_-91_Illinois,41_-91,41,-91,Illinois,US,87.0,143793.0
41_-90_Illinois,41_-90,41,-90,Illinois,US,87.0,143793.0
43_-108_Wyoming,43_-108,43,-108,Wyoming,US,2.3,251470.0
45_-114_Idaho,45_-114,45,-114,Idaho,US,9.2,214045.0
46_-87_Michigan,46_-87,46,-87,Michigan,US,69.0,146435.0
48_-112_Montana,48_-112,48,-112,Montana,US,3.0,376962.0
49_-113_Montana,49_-113,49,-113,Montana,US,3.0,376962.0
49_-101_Manitoba,49_-101,49,-101,Manitoba,CA,2.3,552371.0
50_-100_Manitoba,50_-100,50,-100,Manitoba,CA,2.3,552371.0
58_-159_Alaska,58_-159,58,-159,Alaska,US,0.5,1477953.0
60_-160_Alaska,60_-160,60,-160,Alaska,US,0.5,1477953.0
60_-136_Alaska,60_-136,60,-136,Alaska,US,0.5,1477953.0
61_-134_Yukon,61_-134,61,-134,Yukon,CA,0.08,474712.7
61_-123_Northwest Territories,61_-123,61,-123,Northwest Territories,CA,0.04,1143793.9
62_-140_Yukon,62_-140,62,-140,Yukon,CA,0.08,474712.7
62_-93_Nunavut,62_-93,62,-93,Nunavut,CA,0.02,1877778.5
63_-169_Alaska,63_-169,63,-169,Alaska,US,0.5,1477953.0
64_-139_Yukon,64_-139,64,-139,Yukon,CA,0.08,474712.7
65_-112_Northwest Territories,65_-112,65,-112,Northwest Territories,CA,0.04,1143793.9
71_-149_Alaska,71_-149,71,-149,Alaska,US,0.5,1477953.0
27_-83_Florida,27_-83,27,-83,Florida,US,163.0,138887.0
34_-102_Texas,34_-102,34,-102,Texas,US,45.0,676587.0
34_-81_South Carolina,34_-81,34,-81,South Carolina,US,69.0,77857.0
35_-101_Texas,35_-101,35,-101,Texas,US,45.0,676587.0
35_-98_Oklahoma,35_-98,35,-98,Oklahoma,US,23.0,177660.0
35_-89_Tennessee,35_-89,35,-89,Tennessee,US,67.0,106798.0
35_-83_North Carolina,35_-83,35,-83,North Carolina,US,86.0,125920.0
35_-81_North Carolina,35_-81,35,-81,North Carolina,US,86.0,125920.0
36_-99_Oklahoma,36_-99,36,-99,Oklahoma,US,23.0,177660.0
36_-81_North Carolina,36_-81,36,-81,North Carolina,US,86.0,125920.0
37_-103_New Mexico,37_-103,37,-103,New Mexico,US,6.7,314161.0
42_-121_Oregon,42_-121,42,-121,Oregon,US,17.0,248608.0
43_-97_Nebraska,43_-97,43,-97,Nebraska,US,10.0,198974.0
44_-66_Nova Scotia,44_-66,44,-66,Nova Scotia,CA,18.4,52942.27
54_-110_Alberta,54_-110,54,-110,Alberta,CA,6.7,640330.44
28_-97_Texas,28_-97,28,-97,Texas,US,45.0,676587.0
39_-78_West Virginia,39_-78,39,-78,West Virginia,US,28.0,62259.0
43_-94_Iowa,43_-94,43,-94,Iowa,US,22.0,144669.0
44_-95_Minnesota,44_-95,44,-95,Minnesota,US,28.0,206232.0
45_-96_Minnesota,45_-96,45,-96,Minnesota,US,28.0,206232.0
45_-92_Minnesota,45_-92,45,-92,Minnesota,US,28.0,206232.0
46_-96_Minnesota,46_-96,46,-96,Minnesota,US,28.0,206232.0
47_-72_Quebec,47_-72,47,-72,Quebec,CA,6.5,1542057.0
48_-81_Ontario,48_-81,48,-81,Ontario,CA,15.2,1076395.0
48_-71_Quebec,48_-71,48,-71,Quebec,CA,6.5,1542057.0
49_-72_Quebec,49_-72,49,-72,Quebec,CA,6.5,1542057.0
52_-82_Ontario,52_-82,52,-82,Ontario,CA,15.2,1076395.0
53_-82_Ontario,53_-82,53,-82,Ontario,CA,15.2,1076395.0
55_-84_Ontario,55_-84,55,-84,Ontario,CA,15.2,1076395.0
55_-82_Ontario,55_-82,55,-82,Ontario,CA,15.2,1076395.0
56_-86_Ontario,56_-86,56,-86,Ontario,CA,15.2,1076395.0
57_-89_Ontario,57_-89,57,-89,Ontario,CA,15.2,1076395.0
57_-88_Ontario,57_-88,57,-88,Ontario,CA,15.2,1076395.0
59_-160_Alaska,59_-160,59,-160,Alaska,US,0.5,1477953.0
61_-136_Yukon,61_-136,61,-136,Yukon,CA,0.08,474712.7
61_-124_Northwest Territories,61_-124,61,-124,Northwest Territories,CA,0.04,1143793.9
63_-136_Yukon,63_-136,63,-136,Yukon,CA,0.08,474712.7
63_-134_Yukon,63_-134,63,-134,Yukon,CA,0.08,474712.7
63_-133_Yukon,63_-133,63,-133,Yukon,CA,0.08,474712.7
63_-85_Nunavut,63_-85,63,-85,Nunavut,CA,0.02,1877778.5
64_-135_Yukon,64_-135,64,-135,Yukon,CA,0.08,474712.7
64_-101_Nunavut,64_-101,64,-101,Nunavut,CA,0.02,1877778.5
67_-162_Alaska,67_-162,67,-162,Alaska,US,0.5,1477953.0
67_-157_Alaska,67_-157,67,-157,Alaska,US,0.5,1477953.0
68_-161_Alaska,68_-161,68,-161,Alaska,US,0.5,1477953.0
69_-111_Nunavut,69_-111,69,-111,Nunavut,CA,0.02,1877778.5
30_-96_Texas,30_-96,30,-96,Texas,US,45.0,676587.0
30_-86_Florida,30_-86,30,-86,Florida,US,163.0,138887.0
31_-86_Florida,31_-86,31,-86,Florida,US,163.0,138887.0
32_-84_Georgia,32_-84,32,-84,Georgia,US,74.0,148959.0
35_-85_Georgia,35_-85,35,-85,Georgia,US,74.0,148959.0
36_-117_California,36_-117,36,-117,California,US,97.0,403466.0
36_-115_Nevada,36_-115,36,-115,Nevada,US,11.0,284332.0
36_-100_Oklahoma,36_-100,36,-100,Oklahoma,US,23.0,177660.0
36_-90_Tennessee,36_-90,36,-90,Tennessee,US,67.0,106798.0
39_-95_Missouri,39_-95,39,-95,Missouri,US,35.0,178040.0
40_-106_Colorado,40_-106,40,-106,Colorado,US,22.0,268431.0
41_-94_Iowa,41_-94,41,-94,Iowa,US,22.0,144669.0
42_-84_Ohio,42_-84,42,-84,Ohio,US,111.0,105829.0
44_-118_Oregon,44_-118,44,-118,Oregon,US,17.0,248608.0
44_-117_Oregon,44_-117,44,-117,Oregon,US,17.0,248608.0
44_-73_New York,44_-73,44,-73,New York,US,160.0,122057.0
47_-79_Quebec,47_-79,47,-79,Quebec,CA,6.5,1542057.0
48_-116_Idaho,48_-116,48,-116,Idaho,US,9.2,214045.0
48_-115_Montana,48_-115,48,-115,Montana,US,3.0,376962.0
53_-114_Alberta,53_-114,53,-114,Alberta,CA,6.7,640330.44
54_-123_British Columbia,54_-123,54,-123,British Columbia,CA,5.4,944735.0
42_-73_New York,42_-73,42,-73,New York,US,160.0,122057.0
43_-83_Ontario,43_-83,43,-83,Ontario,CA,15.2,1076395.0
47_-108_Montana,47_-108,47,-108,Montana,US,3.0,376962.0
47_-97_Minnesota,47_-97,47,-97,Minnesota,US,28.0,206232.0
47_-94_Minnesota,47_-94,47,-94,Minnesota,US,28.0,206232.0
47_-93_Minnesota,47_-93,47,-93,Minnesota,US,28.0,206232.0
50_-66_Quebec,50_-66,50,-66,Quebec,CA,6.5,1542057.0
52_-124_British Columbia,52_-124,52,-124,British Columbia,CA,5.4,944735.0
52_-78_Quebec,52_-78,52,-78,Quebec,CA,6.5,1542057.0
54_-111_Alberta,54_-111,54,-111,Alberta,CA,6.7,640330.44
57_-128_British Columbia,57_-128,57,-128,British Columbia,CA,5.4,944735.0
57_-89_Manitoba,57_-89,57,-89,Manitoba,CA,2.3,552371.0
59_-158_Alaska,59_-158,59,-158,Alaska,US,0.5,1477953.0
59_-126_British Columbia,59_-126,59,-126,British Columbia,CA,5.4,944735.0
60_-123_British Columbia,60_-123,60,-123,British Columbia,CA,5.4,944735.0
60_-71_Quebec,60_-71,60,-71,Quebec,CA,6.5,1542057.0
62_-144_Alaska,62_-144,62,-144,Alaska,US,0.5,1477953.0
62_-121_Northwest Territories,62_-121,62,-121,Northwest Territories,CA,0.04,1143793.9
64_-144_Alaska,64_-144,64,-144,Alaska,US,0.5,1477953.0
65_-138_Yukon,65_-138,65,-138,Yukon,CA,0.08,474712.7
65_-128_Northwest Territories,65_-128,65,-128,Northwest Territories,CA,0.04,1143793.9
65_-125_Northwest Territories,65_-125,65,-125,Northwest Territories,CA,0.04,1143793.9
66_-150_Alaska,66_-150,66,-150,Alaska,US,0.5,1477953.0
67_-100_Nunavut,67_-100,67,-100,Nunavut,CA,0.02,1877778.5
68_-159_Alaska,68_-159,68,-159,Alaska,US,0.5,1477953.0
68_-89_Nunavut,68_-89,68,-89,Nunavut,CA,0.02,1877778.5
69_-140_Yukon,69_-140,69,-140,Yukon,CA,0.08,474712.7
69_-121_Northwest Territories,69_-121,69,-121,Northwest Territories,CA,0.04,1143793.9
69_-120_Nunavut,69_-120,69,-120,Nunavut,CA,0.02,1877778.5
69_-104_Nunavut,69_-104,69,-104,Nunavut,CA,0.02,1877778.5
71_-108_Nunavut,71_-108,71,-108,Nunavut,CA,0.02,1877778.5
73_-119_Northwest Territories,73_-119,73,-119,Northwest Territories,CA,0.04,1143793.9
27_-82_Florida,27_-82,27,-82,Florida,US,163.0,138887.0
29_-83_Florida,29_-83,29,-83,Florida,US,163.0,138887.0
32_-104_Texas,32_-104,32,-104,Texas,US,45.0,676587.0
34_-109_Arizona,34_-109,34,-109,Arizona,US,25.0,294207.0
34_-104_New Mexico,34_-104,34,-104,New Mexico,US,6.7,314161.0
34_-98_Texas,34_-98,34,-98,Texas,US,45.0,676587.0
37_-111_Arizona,37_-111,37,-111,Arizona,US,25.0,294207.0
37_-95_Kansas,37_-95,37,-95,Kansas,US,14.0,211754.0
37_-82_Virginia,37_-82,37,-82,Virginia,US,85.0,102279.0
38_-92_Missouri,38_-92,38,-92,Missouri,US,35.0,178040.0
39_-84_Kentucky,39_-84,39,-84,Kentucky,US,44.0,102269.0
39_-82_Ohio,39_-82,39,-82,Ohio,US,111.0,105829.0
40_-94_Missouri,40_-94,40,-94,Missouri,US,35.0,178040.0
40_-91_Missouri,40_-91,40,-91,Missouri,US,35.0,178040.0
41_-85_Ohio,41_-85,41,-85,Ohio,US,111.0,105829.0
42_-123_California,42_-123,42,-123,California,US,97.0,403466.0
42_-113_Utah,42_-113,42,-113,Utah,US,16.0,212818.0
42_-79_Pennsylvania,42_-79,42,-79,Pennsylvania,US,112.0,115883.0
44_-94_Minnesota,44_-94,44,-94,Minnesota,US,28.0,206232.0
50_-126_British Columbia,50_-126,50,-126,British Columbia,CA,5.4,944735.0
51_-128_British Columbia,51_-128,51,-128,British Columbia,CA,5.4,944735.0
27_-80_Florida,27_-80,27,-80,Florida,US,163.0,138887.0
44_-96_Minnesota,44_-96,44,-96,Minnesota,US,28.0,206232.0
47_-97_North Dakota,47_-97,47,-97,North Dakota,US,4.4,178711.0
48_-93_Minnesota,48_-93,48,-93,Minnesota,US,28.0,206232.0
54_-82_Ontario,54_-82,54,-82,Ontario,CA,15.2,1076395.0
60_-128_Yukon,60_-128,60,-128,Yukon,CA,0.08,474712.7
60_-112_Alberta,60_-112,60,-112,Alberta,CA,6.7,640330.44
61_-163_Alaska,61_-163,61,-163,Alaska,US,0.5,1477953.0
61_-140_Yukon,61_-140,61,-140,Yukon,CA,0.08,474712.7
61_-128_Yukon,61_-128,61,-128,Yukon,CA,0.08,474712.7
63_-145_Alaska,63_-145,63,-145,Alaska,US,0.5,1477953.0
67_-90_Nunavut,67_-90,67,-90,Nunavut,CA,0.02,1877778.5
68_-154_Alaska,68_-154,68,-154,Alaska,US,0.5,1477953.0
68_-115_Nunavut,68_-115,68,-115,Nunavut,CA,0.02,1877778.5
69_-109_Nunavut,69_-109,69,-109,Nunavut,CA,0.02,1877778.5
72_-108_Nunavut,72_-108,72,-108,Nunavut,CA,0.02,1877778.5
32_-90_Mississippi,32_-90,32,-90,Mississippi,US,24.0,121531.0
34_-110_Arizona,34_-110,34,-110,Arizona,US,25.0,294207.0
34_-97_Texas,34_-97,34,-97,Texas,US,45.0,676587.0
35_-102_Texas,35_-102,35,-102,Texas,US,45.0,676587.0
35_-88_Alabama,35_-88,35,-88,Alabama,US,39.0,131171.0
36_-102_Texas,36_-102,36,-102,Texas,US,45.0,676587.0
37_-96_Oklahoma,37_-96,37,-96,Oklahoma,US,23.0,177660.0
38_-103_Colorado,38_-103,38,-103,Colorado,US,22.0,268431.0
38_-87_Indiana,38_-87,38,-87,Indiana,US,74.0,92789.0
39_-81_West Virginia,39_-81,39,-81,West Virginia,US,28.0,62259.0
40_-108_Colorado,40_-108,40,-108,Colorado,US,22.0,268431.0
41_-101_Nebraska,41_-101,41,-101,Nebraska,US,10.0,198974.0
41_-100_Nebraska,41_-100,41,-100,Nebraska,US,10.0,198974.0
42_-97_Nebraska,42_-97,42,-97,Nebraska,US,10.0,198974.0
42_-93_Iowa,42_-93,42,-93,Iowa,US,22.0,144669.0
45_-120_Oregon,45_-120,45,-120,Oregon,US,17.0,248608.0
46_-80_Ontario,46_-80,46,-80,Ontario,CA,15.2,1076395.0
42_-111_Idaho,42_-111,42,-111,Idaho,US,9.2,214045.0
43_-100_South Dakota,43_-100,43,-100,South Dakota,US,4.7,196350.0
46_-64_New Brunswick,46_-64,46,-64,New Brunswick,CA,10.9,71388.81
49_-116_Idaho,49_-116,49,-116,Idaho,US,9.2,214045.0
49_-100_Manitoba,49_-100,49,-100,Manitoba,CA,2.3,552371.0
53_-83_Ontario,53_-83,53,-83,Ontario,CA,15.2,1076395.0
56_-159_Alaska,56_-159,56,-159,Alaska,US,0.5,1477953.0
56_-69_Quebec,56_-69,56,-69,Quebec,CA,6.5,1542057.0
57_-156_Alaska,57_-156,57,-156,Alaska,US,0.5,1477953.0
58_-93_Manitoba,58_-93,58,-93,Manitoba,CA,2.3,552371.0
60_-135_Yukon,60_-135,60,-135,Yukon,CA,0.08,474712.7
60_-124_Yukon,60_-124,60,-124,Yukon,CA,0.08,474712.7
62_-83_Nunavut,62_-83,62,-83,Nunavut,CA,0.02,1877778.5
63_-109_Northwest Territories,63_-109,63,-109,Northwest Territories,CA,0.04,1143793.9
64_-145_Alaska,64_-145,64,-145,Alaska,US,0.5,1477953.0
64_-84_Nunavut,64_-84,64,-84,Nunavut,CA,0.02,1877778.5
64_-83_Nunavut,64_-83,64,-83,Nunavut,CA,0.02,1877778.5
64_-68_Nunavut,64_-68,64,-68,Nunavut,CA,0.02,1877778.5
65_-127_Northwest Territories,65_-127,65,-127,Northwest Territories,CA,0.04,1143793.9
65_-123_Northwest Territories,65_-123,65,-123,Northwest Territories,CA,0.04,1143793.9
66_-163_Alaska,66_-163,66,-163,Alaska,US,0.5,1477953.0
66_-152_Alaska,66_-152,66,-152,Alaska,US,0.5,1477953.0
66_-71_Nunavut,66_-71,66,-71,Nunavut,CA,0.02,1877778.5
67_-126_Northwest Territories,67_-126,67,-126,Northwest Territories,CA,0.04,1143793.9
67_-125_Northwest Territories,67_-125,67,-125,Northwest Territories,CA,0.04,1143793.9
68_-164_Alaska,68_-164,68,-164,Alaska,US,0.5,1477953.0
68_-111_Nunavut,68_-111,68,-111,Nunavut,CA,0.02,1877778.5
69_-128_Northwest Territories,69_-128,69,-128,Northwest Territories,CA,0.04,1143793.9
71_-154_Alaska,71_-154,71,-154,Alaska,US,0.5,1477953.0
31_-81_Georgia,31_-81,31,-81,Georgia,US,74.0,148959.0
32_-104_New Mexico,32_-104,32,-104,New Mexico,US,6.7,314161.0
33_-116_California,33_-116,33,-116,California,US,97.0,403466.0
33_-101_Texas,33_-101,33,-101,Texas,US,45.0,676587.0
34_-93_Arkansas,34_-93,34,-93,Arkansas,US,23.0,134771.0
34_-85_Georgia,34_-85,34,-85,Georgia,US,74.0,148959.0
35_-103_New Mexico,35_-103,35,-103,New Mexico,US,6.7,314161.0
36_-110_Arizona,36_-110,36,-110,Arizona,US,25.0,294207.0
36_-101_Texas,36_-101,36,-101,Texas,US,45.0,676587.0
36_-95_Arkansas,36_-95,36,-95,Arkansas,US,23.0,134771.0
36_-93_Arkansas,36_-93,36,-93,Arkansas,US,23.0,134771.0
